en_sentence	target_sentence
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پاݨی پیوݨ دی صلاح ݙیندے نیں۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل ݙیندے نیں۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپݨیاں ضرورتاں قربان کریندے نیں۔
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بݨ گئی اے۔
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پاݨی پیوݨ دی صلاح ݙیندے نیں۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات ݙکھیندیاں نیں۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سݨایاں۔
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات ݙکھیندیاں نیں۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات ݙکھیندیاں نیں۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
The bus arrived late.	بس ڈیر نال پہنچی۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
The wedding ceremony lasted three days.	شادی دی تقریب ترئے ݙینہہ چلی۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
Spices add flavor to traditional dishes.	مصالحے روایتی کھاݨاں وچ ذائقہ وݙیندے نیں۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات ݙکھیندیاں نیں۔
I woke up early this morning.	میں اڄ صبح جلدی اٹھیا۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل ݙیندے نیں۔
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپݨیاں ضرورتاں قربان کریندے نیں۔
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پاݨی پیوݨ دی صلاح ݙیندے نیں۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
